TOWNCODE,COUNTYNAME,TOWNNAME,centroid_lat,centroid_lon,daily_solar_radiation,relative_humidity,air_temperature,earth_temperature,earth_temperature_amplitude,wind_speed,atmospheric_pressure,heating_degree_days,cooling_degree_days,heating_design_temperature,cooling_design_temperature,frost_days
10009160,雲林縣,臺西鄉,23.71674293458322,120.19979194637145,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10009170,雲林縣,元長鄉,23.642519411354307,120.32795910564744,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10009180,雲林縣,四湖鄉,23.646343225231497,120.19383233293028,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10009190,雲林縣,口湖鄉,23.554089817872587,120.14138694491123,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10009200,雲林縣,水林鄉,23.561719060039454,120.23527749186485,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10010010,嘉義縣,太保市,23.47300069422005,120.34393992152799,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010020,嘉義縣,朴子市,23.4461449118677,120.25384740350762,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10010030,嘉義縣,布袋鎮,23.375090330496647,120.176308412572,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10010040,嘉義縣,大林鎮,23.598992800868977,120.48078361556057,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010050,嘉義縣,民雄鄉,23.54264868129656,120.44427499042405,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010060,嘉義縣,溪口鄉,23.593616135086332,120.40102885626737,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010070,嘉義縣,新港鄉,23.545906379438755,120.34828530385636,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010080,嘉義縣,六腳鄉,23.510269630236976,120.27148105477286,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10010090,嘉義縣,東石鄉,23.468601596948233,120.17382070659389,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10010100,嘉義縣,義竹鄉,23.34584967934608,120.22395059057254,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10010110,嘉義縣,鹿草鄉,23.40820409812796,120.30454597027952,4.463474029833198,81.57996456436743,24.642215757743266,25.404434503964485,9.24076923076923,5.528968946316803,101.28131926618184,10.961538461538472,2327.39,14.409230769230769,31.553333333333335,0.0
10010120,嘉義縣,水上鄉,23.429198662646062,120.41473196072701,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010130,嘉義縣,中埔鄉,23.404180578926347,120.53653313958014,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010140,嘉義縣,竹崎鄉,23.50384024912035,120.5965662275331,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010150,嘉義縣,梅山鄉,23.555440932448974,120.63877541321614,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010160,嘉義縣,番路鄉,23.42776291373505,120.607509656389,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010170,嘉義縣,大埔鄉,23.288589459968126,120.5896551087569,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10010180,嘉義縣,阿里山鄉,23.440910329211334,120.75964745242861,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10013010,屏東縣,屏東市,22.664831895363896,120.47999107349641,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013020,屏東縣,潮州鎮,22.536515617311384,120.55679898566348,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013030,屏東縣,東港鎮,22.461404816406464,120.47374979903948,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013040,屏東縣,恆春鎮,21.98457263312193,120.76371989571524,4.751447559394848,79.27027208968889,26.483028042172666,27.50420844489742,5.634615384615385,6.430530572877979,100.95169903896537,0.0,2988.7492307692305,19.012307692307694,30.9874358974359,0.0
10013050,屏東縣,萬丹鄉,22.58818925301171,120.47695823683455,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013060,屏東縣,長治鄉,22.694647621266686,120.55598372310293,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013070,屏東縣,麟洛鄉,22.648859881296385,120.52996008397838,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013080,屏東縣,九如鄉,22.731773256519272,120.4844883910638,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013090,屏東縣,里港鄉,22.7986368202559,120.50612845080985,4.7081038914690785,77.06563453045194,23.05190300978309,24.079275832484008,9.182307692307692,2.194231322012818,95.4912037577663,30.522307692307734,1766.0792307692307,9.754102564102563,33.675384615384615,0.0
10013100,屏東縣,鹽埔鄉,22.7426289933874,120.56938741960747,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013110,屏東縣,高樹鄉,22.8100103724478,120.60176244559644,4.7081038914690785,77.06563453045194,23.05190300978309,24.079275832484008,9.182307692307692,2.194231322012818,95.4912037577663,30.522307692307734,1766.0792307692307,9.754102564102563,33.675384615384615,0.0
10013120,屏東縣,萬巒鄉,22.582440946101165,120.6018291367557,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013130,屏東縣,內埔鄉,22.6512610587551,120.58882016958479,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013140,屏東縣,竹田鄉,22.58968198679118,120.52786732050907,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013150,屏東縣,新埤鄉,22.486854362865632,120.58461658383426,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013160,屏東縣,枋寮鄉,22.402837314891347,120.59681033967586,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013170,屏東縣,新園鄉,22.51613912119631,120.44970392322755,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013180,屏東縣,崁頂鄉,22.51536795841641,120.5006530264801,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013190,屏東縣,林邊鄉,22.44005940756037,120.51132497554195,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013200,屏東縣,南州鄉,22.479898526356735,120.51805085198575,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013210,屏東縣,佳冬鄉,22.42908373219971,120.54690892372899,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013220,屏東縣,琉球鄉,22.340202698491243,120.3711278310091,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013230,屏東縣,車城鄉,22.079374712014626,120.74257442930521,4.7081038914690785,79.27027208968889,26.483028042172666,27.50420844489742,5.634615384615385,6.430530572877979,100.95169903896537,0.0,2988.7492307692305,19.012307692307694,30.9874358974359,0.0
10013240,屏東縣,滿州鄉,22.049339670067095,120.84402050297324,4.7081038914690785,79.27027208968889,26.483028042172666,27.50420844489742,5.634615384615385,6.430530572877979,100.95169903896537,0.0,2988.7492307692305,19.012307692307694,30.9874358974359,0.0
10013250,屏東縣,枋山鄉,22.266954667986855,120.65796330929015,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013260,屏東縣,三地門鄉,22.79796742697295,120.68652515401699,4.7081038914690785,77.06563453045194,23.05190300978309,24.079275832484008,9.182307692307692,2.194231322012818,95.4912037577663,30.522307692307734,1766.0792307692307,9.754102564102563,33.675384615384615,0.0
10013270,屏東縣,霧臺鄉,22.76000886508455,120.80081754292789,4.7081038914690785,77.06563453045194,23.05190300978309,24.079275832484008,9.182307692307692,2.194231322012818,95.4912037577663,30.522307692307734,1766.0792307692307,9.754102564102563,33.675384615384615,0.0
10013280,屏東縣,瑪家鄉,22.67117198529266,120.67992623222834,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013290,屏東縣,泰武鄉,22.604190034246923,120.69180698283247,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013300,屏東縣,來義鄉,22.501675912470468,120.68571512502069,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013310,屏東縣,春日鄉,22.404123318203922,120.69758022829258,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013320,屏東縣,獅子鄉,22.26090252502785,120.73570675963295,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10013330,屏東縣,牡丹鄉,22.15555925989033,120.81747584658106,4.7081038914690785,79.27027208968889,26.483028042172666,27.50420844489742,5.634615384615385,6.430530572877979,100.95169903896537,0.0,2988.7492307692305,19.012307692307694,30.9874358974359,0.0
10014010,臺東縣,臺東市,22.751684601996125,121.1105512248229,4.320263742339639,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014020,臺東縣,成功鎮,23.12640073992388,121.35409187459094,4.005329803119323,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014030,臺東縣,關山鎮,23.037774611421636,121.17653500736499,4.005329803119323,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014040,臺東縣,卑南鄉,22.765006905239737,121.00163609359971,4.320263742339639,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014050,臺東縣,鹿野鄉,22.951897616029473,121.15709363628885,4.320263742339639,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014060,臺東縣,池上鄉,23.09257578394491,121.21846076414768,4.005329803119323,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014070,臺東縣,東河鄉,22.97977106650638,121.25175326032459,4.320263742339639,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014080,臺東縣,長濱鄉,23.334516200306847,121.4263798632268,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10014090,臺東縣,太麻里鄉,22.591393893356727,120.97993221370656,4.7081038914690785,81.26881906176763,25.018501309978294,26.552666730006276,5.951538461538462,6.675574087189853,98.91289269118485,0.0,2453.8623076923077,16.323846153846155,31.245128205128204,0.0
10014100,臺東縣,大武鄉,22.38293984391259,120.89823945574166,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10014110,臺東縣,綠島鄉,22.659736645649783,121.49035382637243,4.320263742339639,81.26881906176763,25.018501309978294,26.552666730006276,5.951538461538462,6.675574087189853,98.91289269118485,0.0,2453.8623076923077,16.323846153846155,31.245128205128204,0.0
10014120,臺東縣,海端鄉,23.1149147463148,121.01759428861308,4.005329803119323,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014130,臺東縣,延平鄉,22.90348965767542,120.98347953285517,4.7081038914690785,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10014140,臺東縣,金峰鄉,22.581721244614616,120.8572062392035,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10014150,臺東縣,達仁鄉,22.384588796481136,120.83528824797037,4.7081038914690785,76.3848441960764,25.25776358778582,26.976096892328425,7.692307692307692,3.9512332625081332,98.85271075103502,0.0,2541.2199999999993,14.906923076923077,32.84871794871795,0.0
10014160,臺東縣,蘭嶼鄉,22.04465933191543,121.55194156698423,4.320263742339639,81.20144223715502,26.17618210713607,27.404113867343824,5.30923076923077,7.401942700685795,100.75976491215948,0.0,2876.683846153846,18.546666666666667,30.684102564102563,0.0
10015010,花蓮縣,花蓮市,23.996296569093555,121.6087023921417,4.005329803119323,81.07865808702861,25.263085710008234,26.77330111074643,5.651538461538461,6.003104193657977,100.51350293953371,0.0,2543.1923076923076,15.433333333333334,32.14410256410257,0.0
10015020,花蓮縣,鳳林鎮,23.742895558386333,121.4685418539427,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10015030,花蓮縣,玉里鎮,23.371694532619887,121.36077311702921,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10015040,花蓮縣,新城鄉,24.056125698611922,121.61410064490622,3.8999777545063616,81.07865808702861,25.263085710008234,26.77330111074643,5.651538461538461,6.003104193657977,100.51350293953371,0.0,2543.1923076923076,15.433333333333334,32.14410256410257,0.0
10015050,花蓮縣,吉安鄉,23.95552507589235,121.56481459017559,4.005329803119323,81.07865808702861,25.263085710008234,26.77330111074643,5.651538461538461,6.003104193657977,100.51350293953371,0.0,2543.1923076923076,15.433333333333334,32.14410256410257,0.0
10015060,花蓮縣,壽豐鄉,23.84487937975627,121.53454149163204,4.005329803119323,84.18912135293407,17.50053705079261,17.825309989808083,11.09,1.603654234828724,86.98876171063011,765.886153846154,473.96230769230755,1.5933333333333333,29.207948717948717,48.92307692307692
10015070,花蓮縣,光復鄉,23.64652033041029,121.43528707137665,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10015080,花蓮縣,豐濱鄉,23.58542488652451,121.49473520849656,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10015090,花蓮縣,瑞穗鄉,23.515720782552698,121.40734878170076,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10015100,花蓮縣,富里鄉,23.196837239607266,121.29810578693969,4.005329803119323,82.01590252034066,22.480155187801945,23.38305272158787,7.537692307692307,4.273936286110776,94.73781505409778,50.92153846153852,1577.6999999999996,12.10025641025641,31.64769230769231,0.0
10015110,花蓮縣,秀林鄉,24.123801801420516,121.480971241978,3.8999777545063616,84.18912135293407,17.50053705079261,17.825309989808083,11.09,1.603654234828724,86.98876171063011,765.886153846154,473.96230769230755,1.5933333333333333,29.207948717948717,48.92307692307692
10015120,花蓮縣,萬榮鄉,23.726429169192688,121.31857746441626,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10015130,花蓮縣,卓溪鄉,23.39033618280403,121.18000628899108,4.005329803119323,83.22153562853046,19.693618545837726,20.672668175301006,9.667692307692308,2.2322909130692645,90.06225527014342,375.0646153846155,884.1246153846153,6.467692307692308,30.74692307692308,0.0
10016010,澎湖縣,馬公市,23.545632367804913,119.58563737228914,4.400731121049717,85.09580078541117,23.976275014827227,24.983396626877873,8.247692307692308,6.812109744511047,101.28124582678346,26.946153846153866,2100.1561538461538,14.265641025641024,29.542820512820512,0.0
10016020,澎湖縣,湖西鄉,23.578171464020794,119.64576271391066,4.400731121049717,85.09580078541117,23.976275014827227,24.983396626877873,8.247692307692308,6.812109744511047,101.28124582678346,26.946153846153866,2100.1561538461538,14.265641025641024,29.542820512820512,0.0
10016030,澎湖縣,白沙鄉,23.67571989976229,119.59581712371975,4.400731121049717,85.09580078541117,23.976275014827227,24.983396626877873,8.247692307692308,6.812109744511047,101.28124582678346,26.946153846153866,2100.1561538461538,14.265641025641024,29.542820512820512,0.0
10016040,澎湖縣,西嶼鄉,23.60605427005505,119.50935826435347,4.400731121049717,85.09580078541117,23.976275014827227,24.983396626877873,8.247692307692308,6.812109744511047,101.28124582678346,26.946153846153866,2100.1561538461538,14.265641025641024,29.542820512820512,0.0
10016050,澎湖縣,望安鄉,23.3428182132768,119.51547388816829,4.400731121049717,85.09580078541117,23.976275014827227,24.983396626877873,8.247692307692308,6.812109744511047,101.28124582678346,26.946153846153866,2100.1561538461538,14.265641025641024,29.542820512820512,0.0
10016060,澎湖縣,七美鄉,23.20825690768095,119.42944555100398,4.400731121049717,83.82326289392918,24.734057604495963,25.829721443912774,7.082307692307692,6.232081230170384,101.26898992900206,0.6607692307692332,2350.6384615384613,15.736153846153845,29.923076923076923,0.0
10017010,基隆市,中正區,25.185746279261405,121.80369331306959,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
10017020,基隆市,七堵區,25.109715878152162,121.68365144951919,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
10017030,基隆市,暖暖區,25.081027966347797,121.74476546274951,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
10017040,基隆市,仁愛區,25.12002088217077,121.74342027431464,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
10017050,基隆市,中山區,25.150072247017846,121.73289762826482,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
10017060,基隆市,安樂區,25.141635101228754,121.70787740900296,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
10017070,基隆市,信義區,25.125711256355146,121.77286353008287,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
10018010,新竹市,東區,24.790418102812385,120.99264109617197,4.257017617124576,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
10018020,新竹市,北區,24.825635512507787,120.94625672738826,4.257017617124576,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
10018030,新竹市,香山區,24.771541432623728,120.92247432898944,4.257017617124576,83.70707896721888,22.95656359008908,23.5663359763225,12.207692307692309,7.280808437987643,100.83852139439273,155.90384615384622,1856.6723076923076,11.212564102564102,30.54,0.0
10020010,嘉義市,東區,23.481520207706687,120.47100942826869,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
10020020,嘉義市,西區,23.479570383868932,120.42488259153528,4.463474029833198,77.54203093852027,21.60661863220992,21.985522338728718,9.996153846153847,2.34536138702229,93.75751354028111,147.80769230769235,1355.5076923076922,6.805384615384615,32.85410256410257,2.3846153846153846
63000010,臺北市,松山區,25.059799620993168,121.55776246473344,3.81094788893115,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
63000020,臺北市,信義區,25.030751526074614,121.5716598991217,3.81094788893115,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
63000030,臺北市,大安區,25.026862035896592,121.54343237188043,3.81094788893115,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
63000040,臺北市,中山區,25.069849710591644,121.5383464696586,3.81094788893115,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
63000050,臺北市,中正區,25.032454426362808,121.51985665347493,3.81094788893115,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
63000060,臺北市,大同區,25.064002624098485,121.51321566507434,3.81094788893115,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
63000070,臺北市,萬華區,25.029365489346375,121.49735584443036,3.81094788893115,84.15370429615298,21.869826478260116,22.17428249465932,13.19923076923077,4.795418162345178,98.77232585925938,283.3846153846155,1587.2476923076922,7.843333333333334,32.44179487179487,0.0
63000080,臺北市,文山區,24.9886523563684,121.57398664503971,3.8999777545063616,82.91490687349929,23.400345937915667,24.29015969067238,9.535384615384617,5.241253277824803,100.19415900545297,55.68076923076926,1918.53,11.588205128205129,31.94,0.0
