priority_rank,TOWNCODE,COUNTYNAME,TOWNNAME,topsis_score,combined_score,daily_solar_radiation,occupancy_owner_rate,log_median_household_income,median_household_income,avg_fit_rate,education_college_rate,employ_rate,housing_unit_median_value,stage1_prob,stage2_density_pred
234,9020030,金門縣,金湖鎮,0.5899289498016679,2.5637906789195424,4.257506457788701,0.7774725274725275,6.298554321206533,543.7852028639618,5.183663194444444,0.3768463577831082,0.9871818181818182,20.1215,0.8065210729797049,7.835932514337369
235,66000080,臺中市,北屯區,0.5875849314164123,2.564963758839641,4.257017617124576,0.7785970211127891,6.160011544834963,473.4335405153754,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8239835994625341,7.272047443059024
236,10004040,新竹縣,關西鎮,0.5868834256010994,2.6020646829831007,3.8999777545063616,0.8694635970550426,5.983063962825356,396.6538408112238,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.7968657825258014,8.63472580685508
237,10009070,雲林縣,古坑鄉,0.58656283674723,2.5409643154412898,4.463474029833198,0.9026853084775854,5.909931891572025,368.68104426787744,4.507530555555555,0.2734840561379612,0.96275,11.962352941176473,0.8197172402910123,7.164584790250332
238,65000210,新北市,三芝區,0.5861285777211352,2.6296054041790553,3.81094788893115,0.7662116040955631,5.764115666394989,318.65712019739163,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8215594746480719,8.03177287826454
239,64000100,高雄市,旗津區,0.5858335084140694,2.550738644822059,4.680313242881474,0.6207891093677895,5.883365607540472,359.01551597502754,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8277532456977935,7.016649443920411
240,65000180,新北市,深坑區,0.5851561941135285,2.60925883578061,3.8999777545063616,0.760010583877227,6.02665523202311,414.326881874018,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8043976619861952,8.428551140394557
241,10007250,彰化縣,竹塘鄉,0.5850276956378295,2.537136650404686,4.463474029833198,0.9177789642285104,5.959113761714892,387.2667614790735,4.507530555555555,0.3232403006464517,0.963,14.915,0.8200314694531162,7.116916560642947
242,10002070,宜蘭縣,員山鄉,0.5835789429169138,2.596952267237754,3.8999777545063616,0.90755873340143,5.931794430092102,376.83010277091194,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8089574911799323,8.117955945439554
243,64000060,高雄市,新興區,0.5825882268105892,2.5241244346804574,4.7081038914690785,0.757958776944459,6.183807252412537,484.8343336160219,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8394639659472621,6.439687210212305
244,10013310,屏東縣,春日鄉,0.5816457682379323,2.514551258170757,4.7081038914690785,0.8883299798792756,6.085932083286151,439.629392971246,4.507530555555555,0.2912175523351903,0.96225,12.388088235294118,0.7855828552309297,8.032899313211692
245,10002010,宜蘭縣,宜蘭市,0.5804398590154699,2.5955585903991145,3.8999777545063616,0.8352170764726253,6.091579743601426,442.119294889314,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8230790517400923,7.614736160813014
246,10007240,彰化縣,大城鄉,0.5800967118085704,2.533403981324941,4.463474029833198,0.9260355029585798,5.9105135618466775,368.89555745407944,4.507530555555555,0.3232403006464517,0.963,14.915,0.781147893668662,8.4232587401793
247,65000170,新北市,林口區,0.5753972741461347,2.6083086232840897,3.81094788893115,0.6983291699086777,6.386497193481841,593.7730605892749,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8258843742476689,7.655549859464358
248,67000240,臺南市,楠西區,0.5731009731581969,2.5396937188540942,4.463474029833198,0.7919055649241147,5.856594895199849,349.53192252510763,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.8053645118730192,7.614709137473513
249,10014030,臺東縣,關山鎮,0.573030444129212,2.585085792182257,4.005329803119323,0.7670329670329671,5.969626331357295,391.35940468651046,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.8202198264513553,7.599454218949576
250,10013240,屏東縣,滿州鄉,0.5725798545989204,2.514777238908261,4.7081038914690785,0.864021164021164,5.824429717309945,338.46805555555557,4.507530555555555,0.2912175523351903,0.96225,12.388088235294118,0.8204325902883066,6.8867526757461
251,10020020,嘉義市,西區,0.5719552084996637,2.5343506491678713,4.463474029833198,0.7740199846272099,6.09027191260578,441.5414555121708,4.507530555555555,0.4370091371974611,0.9634166666666668,13.711029411764706,0.8218721675175924,7.033587489685075
252,66000020,臺中市,東區,0.5716798870895858,2.5559020040690816,4.257017617124576,0.7733133326190221,5.981741725172387,396.1297167523523,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8268476826451627,7.094137794239987
253,10002040,宜蘭縣,頭城鎮,0.5672038493656786,2.5870426163342763,3.8999777545063616,0.8426115185764098,5.885296536566719,359.7094191790155,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8078759516383077,8.045587289500654
254,65000270,新北市,金山區,0.5662763101836498,2.6030050798008006,3.81094788893115,0.7982596341679986,5.818607456458549,336.50313194584766,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8137690659148545,8.013310409568142
255,10002060,宜蘭縣,壯圍鄉,0.5653495951120077,2.578867218309018,3.8999777545063616,0.8931630134997822,5.95723181326258,386.53863076381555,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.802979669961041,8.130514591093151
256,10005140,苗栗縣,西湖鄉,0.5619105770924474,2.5406092558723032,4.257017617124576,0.8515625,5.965128189547998,389.6029678982435,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8024769448703123,7.722964858853312
257,10010160,嘉義縣,番路鄉,0.5615210967192577,2.5222567111897733,4.463474029833198,0.855390574564235,5.917624404094966,371.52806414662086,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8169474927057112,7.064050228821876
258,67000150,臺南市,七股區,0.5606604273632676,2.5238853647101185,4.463474029833198,0.8537806710065098,5.829084501301742,340.0472237343495,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.7810575400992072,8.312609205207226
259,10002120,宜蘭縣,南澳鄉,0.5606509038256201,2.5861664541147023,3.8999777545063616,0.7682926829268293,5.931976919118458,376.8988764044944,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8094267336390487,7.980534043035164
260,65000140,新北市,蘆洲區,0.556947783743929,2.5914391493051236,3.81094788893115,0.7611085029410952,6.020833318560247,411.9217147533562,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8015551252410577,8.32794057546211
261,10008090,南投縣,魚池鄉,0.5541280977625722,2.5199923016747463,4.463474029833198,0.843206342215371,5.787793400097184,326.29223300970875,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8169027426975998,7.043088280781031
262,65000100,新北市,淡水區,0.5540916563176038,2.5877511280795824,3.81094788893115,0.7389405448697894,6.141783375712923,464.88189111061695,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.81336966984726,7.859754765259425
263,10015030,花蓮縣,玉里鎮,0.5470330678654376,2.559690450640467,4.005329803119323,0.787437660062003,5.921392938415912,372.9308219178082,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8310494150833659,7.0050300050417915
264,10004100,新竹縣,寶山鄉,0.5467266252725194,2.524229003882869,4.257017617124576,0.8043821209465382,6.2791311081886345,533.3250606662255,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8097259645585813,7.309394676077087
265,10017020,基隆市,七堵區,0.5445052654291063,2.573591193677994,3.81094788893115,0.8303846330591425,5.962585944224208,388.6137595129376,5.183663194444444,0.3986678083679256,0.9615,13.933676470588235,0.8220570347925706,7.420526088276446
266,10008020,南投縣,埔里鎮,0.5409280035701944,2.510816642477456,4.463474029833198,0.7873092897972612,5.88500249401846,359.60366485366484,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8282425542311425,6.6255099757146585
267,66000030,臺中市,南區,0.5386357331616324,2.5243007264259045,4.257017617124576,0.7577998977062596,6.153405908459176,470.3165169947266,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8202119500132945,6.985441172264331
268,10008040,南投縣,竹山鎮,0.5358127457173142,2.499471103921351,4.463474029833198,0.8496964493775679,5.933713599315756,377.5539979231568,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.807119451647042,7.139914396481585
269,10014140,臺東縣,金峰鄉,0.534738968199931,2.481207245253126,4.7081038914690785,0.7804232804232805,6.058878606606284,427.8953287197232,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7769953014204952,7.965072807332665
270,10008050,南投縣,集集鎮,0.5329816902003667,2.499739833517142,4.463474029833198,0.7984822934232715,6.015582537209222,409.7644724556489,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8053407829503674,7.198513593032389
271,64000010,高雄市,鹽埕區,0.5299603396586837,2.4893799662934555,4.7081038914690785,0.6698181818181819,5.964494830409753,389.3562874251497,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.8326019504674426,6.314656360585021
272,64000330,高雄市,甲仙區,0.5296820981294049,2.502821564471899,4.463474029833198,0.7821982467970331,5.819059497337074,336.6552795031056,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.7952328152461652,7.561552549772297
273,10015050,花蓮縣,吉安鄉,0.5292009032143731,2.536178454988704,4.005329803119323,0.8378482161558333,6.018018033030818,410.7636683910096,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8128774240172714,7.331146630315089
274,10008080,南投縣,中寮鄉,0.5277964750561596,2.5063910538435934,4.463474029833198,0.734585130677493,5.786503537024605,325.8716320246343,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8165220200039294,6.921605908263194
275,10005130,苗栗縣,三義鄉,0.5246995951995428,2.513988789312707,4.257017617124576,0.7919389978213508,5.9273756429621995,375.16864428174705,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.79031840067724,7.854999642892524
276,65000050,新北市,新莊區,0.5236338015296338,2.5545241920776527,3.81094788893115,0.7846837666429788,6.072689989813983,433.846155053728,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.7893108912639148,8.35955739772474
277,10014020,臺東縣,成功鎮,0.5231337077431396,2.534777242730681,4.005329803119323,0.8300171947924343,5.86475813916962,352.3969147894221,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.8246734580806111,6.95399127462235
278,63000110,臺北市,士林區,0.5223120190718484,2.5579045456620753,3.81094788893115,0.6915074614627746,6.272472669970998,529.785744933659,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7824180792150469,8.671949166464566
279,10002090,宜蘭縣,五結鄉,0.5210616159077212,2.536831014796701,3.8999777545063616,0.8713144733895648,5.983780546557957,396.9381783646888,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8129882437178128,7.33429119809539
280,10002020,宜蘭縣,羅東鎮,0.5196932526390305,2.541501907576354,3.8999777545063616,0.7904135755852695,6.05668814783802,426.95906744025126,5.183663194444444,0.335981757543878,0.96175,15.742058823529412,0.8226182523891142,7.081097858073969
281,10010100,嘉義縣,義竹鄉,0.5184303162766158,2.484246322836596,4.463474029833198,0.8380055638775947,5.967451849810224,390.50932545850173,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.7847737256860383,7.71946132515987
282,10010140,嘉義縣,竹崎鄉,0.5131381586685893,2.4896947574271375,4.463474029833198,0.7417362089519888,5.917828413812972,371.6038672142368,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8073539784064786,7.0347104738877375
283,63000120,臺北市,北投區,0.5125906646084254,2.5441306982808833,3.81094788893115,0.7357723577235772,6.2757765966968275,531.5390129549661,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7878495017396361,8.292512754129438
284,10017070,基隆市,信義區,0.5116358934759062,2.533787874558855,3.81094788893115,0.8843377359499492,6.054676287778417,426.1009490418908,5.183663194444444,0.3986678083679256,0.9615,13.933676470588235,0.8120210625878024,7.334032875949195
285,66000040,臺中市,西區,0.5115218984353825,2.5027073952111194,4.257017617124576,0.726356848322746,6.205963795991434,495.6964760638298,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8095324212462343,7.097430876200237
286,10010150,嘉義縣,梅山鄉,0.5112903272531315,2.473651380119031,4.463474029833198,0.8800347222222222,5.979557684113358,395.2654972752044,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.8081462607356449,6.853000260073282
287,9007040,連江縣,東引鄉,0.5100942097456296,2.5517612641840803,3.890047771142577,0.5134099616858238,6.471629372299343,646.5363175675676,5.183663194444444,0.4124809741248097,0.9961818181818182,,0.7475320978337116,10.173901810988443
288,67000060,臺南市,東山區,0.5098518444324138,2.4864433819126464,4.463474029833198,0.7493833251110015,5.899251691000691,364.7644092219021,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.817331884193531,6.707135302920748
289,67000170,臺南市,北門區,0.5088931817289741,2.4868603198714885,4.463474029833198,0.7381398252184769,5.8902740408836625,361.50433776749566,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.7979635289941799,7.302102113925606
290,10014130,臺東縣,延平鄉,0.508638594500946,2.449428287608482,4.7081038914690785,0.8745762711864407,5.981571767964857,396.0623973727422,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.768089837446858,7.926163783571314
291,65000120,新北市,瑞芳區,0.5075738937619618,2.5418219028874156,3.81094788893115,0.8051258720048529,5.846368995234185,345.9758570234114,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8127924356197934,7.391930744874014
292,67000260,臺南市,左鎮區,0.5043119095577528,2.4760303139660467,4.463474029833198,0.8309137489325363,5.7893375311554305,326.79646017699116,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.7834352932723938,7.6752868321318095
293,65000110,新北市,汐止區,0.5024787976183656,2.5331036836478655,3.81094788893115,0.7820721050464382,6.128695974467901,458.83743465789127,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8096341071864507,7.403949668843755
294,65000190,新北市,石碇區,0.5024352619425716,2.5320366983230587,3.8999777545063616,0.7634920634920634,5.863653158581577,352.0077380952381,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8189760659067229,7.098754229665852
295,10018020,新竹市,北區,0.49644712938147934,2.482949400705317,4.257017617124576,0.78915593595965,6.238361908446826,512.0190894604045,5.183663194444444,0.536095633476598,0.9625833333333332,19.95044117647059,0.7814987683837779,7.821249699488524
296,10015060,花蓮縣,壽豐鄉,0.48922061182697896,2.5110642986812235,4.005329803119323,0.7505367686527107,5.8799897652719135,357.8055796472969,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8303938628461673,6.568112602216145
297,10013320,屏東縣,獅子鄉,0.4887477359662037,2.429557638543171,4.7081038914690785,0.8658922914466737,6.037805891674371,418.97275405007366,4.507530555555555,0.2912175523351903,0.96225,12.388088235294118,0.7973431133343097,6.7451488051228905
298,10015010,花蓮縣,花蓮市,0.4845668253049242,2.504380918033381,4.005329803119323,0.7396683489545782,6.056818159465082,427.0145806919036,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8266814413974845,6.609815307604822
299,10008070,南投縣,鹿谷鄉,0.48372664985934627,2.458065236261777,4.463474029833198,0.7896987727779844,5.951122679717912,384.1844130853111,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8035774452639898,6.8373653375411925
300,63000080,臺北市,文山區,0.480634201370311,2.502632840434927,3.8999777545063616,0.7541444641799881,6.3580568085818,577.1238040566399,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7853865216947892,7.903979670894244
301,10017030,基隆市,暖暖區,0.48056241032803093,2.508481743931183,3.81094788893115,0.8505808519161436,5.982802990635685,396.55033869602033,5.183663194444444,0.3986678083679256,0.9615,13.933676470588235,0.8178285369442354,6.903032386909205
302,10017060,基隆市,安樂區,0.4777997958970853,2.5048217584726937,3.81094788893115,0.8397976391231029,6.088400255212517,440.7158140824979,5.183663194444444,0.3986678083679256,0.9615,13.933676470588235,0.8173721909489421,6.8812085087394195
303,10014100,臺東縣,大武鄉,0.4776515660244441,2.4295079761742095,4.7081038914690785,0.7811526479750779,5.919214048853237,372.11913145539904,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7907013775625225,6.945443649514729
304,65000290,新北市,烏來區,0.4759670740071344,2.509057163788524,3.8999777545063616,0.7156398104265402,6.0198294636075405,411.508412582297,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.793375607691203,7.6929171778621965
305,10015100,花蓮縣,富里鄉,0.4752903808453662,2.495578833987331,4.005329803119323,0.79584,5.802152186205481,331.01119157340355,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.820350697219636,6.706682296632238
306,10017010,基隆市,中正區,0.4733112518605496,2.505493856054488,3.81094788893115,0.8156928213689483,5.962118345117697,388.4320865445804,5.183663194444444,0.3986678083679256,0.9615,13.933676470588235,0.8052188165693364,7.261192401674879
307,10004090,新竹縣,北埔鄉,0.4700474947192803,2.4908687693447784,3.8999777545063616,0.8509164969450101,5.985601656420115,397.6617050067659,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8230097285136023,6.587758614991169
308,10013330,屏東縣,牡丹鄉,0.46735424330160386,2.4132801518827103,4.7081038914690785,0.8174740484429066,6.031428259298882,416.3092024539877,4.507530555555555,0.2912175523351903,0.96225,12.388088235294118,0.7988699319938706,6.544866678491763
309,10014060,臺東縣,池上鄉,0.4635043412538732,2.4826057544492617,4.005329803119323,0.8016431924882629,5.8965298901405605,363.7729430379747,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.8069143963887346,6.977823152073606
310,10005080,苗栗縣,大湖鄉,0.4613952519597915,2.456567475837953,4.257017617124576,0.8088812561334642,5.926789186505696,374.9486887115165,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.7946405946345081,7.096400320341343
311,10005070,苗栗縣,卓蘭鎮,0.46052989932321253,2.454224706308045,4.257017617124576,0.8251331203407881,5.92018373599357,372.4801455989411,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.7861444635963435,7.346560244752415
312,10017050,基隆市,中山區,0.46006400932131647,2.4877267069176283,3.81094788893115,0.8673325571419818,5.9564751900902175,386.2462772934187,5.183663194444444,0.3986678083679256,0.9615,13.933676470588235,0.817937913476428,6.7018575589478715
313,65000220,新北市,石門區,0.4593968426187391,2.5066147316162266,3.81094788893115,0.7064796905222437,5.776914383938744,322.7617335352006,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.7994438003504238,7.460838935047074
314,10004080,新竹縣,橫山鄉,0.45731435655874053,2.480520419840535,3.8999777545063616,0.8430735930735931,5.9548862940677285,385.63305941845766,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8176528428050744,6.642376000214588
315,64000370,高雄市,桃源區,0.45547108301765726,2.4146952908203905,4.463474029833198,0.9319371727748692,6.050705956854881,424.4125412541254,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.7702408014797671,7.456940862419386
316,10014160,臺東縣,蘭嶼鄉,0.45423196522336684,2.437729137623776,4.320263742339639,0.8563772775991425,5.9918397653884,400.15011547344113,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7855680941002773,7.191866189721018
317,10004020,新竹縣,竹東鎮,0.4541577052570665,2.4719394879283887,3.8999777545063616,0.8461243284727552,6.227935698562682,506.70840423684666,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8025285542572053,7.005980534385785
318,63000090,臺北市,南港區,0.45316645030733993,2.490499220031058,3.81094788893115,0.7179788218825495,6.264157303576959,525.398647793168,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7821640642050688,7.882771212506662
319,10014120,臺東縣,海端鄉,0.4526362983474735,2.468401532641113,4.005329803119323,0.8267394270122783,5.995592918406039,401.6547619047619,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7742158173397522,7.919681791343541
320,67000300,臺南市,龍崎區,0.45067006905049867,2.394097282024993,4.7081038914690785,0.864,5.873357532107914,355.4403815580286,4.507530555555555,0.3991653478031502,0.9620833333333332,15.76220588235294,0.7617927658900779,7.522541932866066
321,65000010,新北市,板橋區,0.4479664418791712,2.482653551122259,3.81094788893115,0.7703221315891094,6.158511364005217,472.72383706858994,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.7915241919409162,7.470147403178142
322,10008110,南投縣,水里鄉,0.44558292915950565,2.42380675548314,4.463474029833198,0.7921159625243062,5.904309010573734,366.6138119768191,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.7934523146115073,6.804968026115016
323,65000030,新北市,中和區,0.4416094584656788,2.4729931390796196,3.8999777545063616,0.7446678672067103,6.139269269975424,463.7145968463652,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.7915730419747066,7.365785874137451
324,64000380,高雄市,那瑪夏區,0.4386643518277136,2.4131398401330753,4.463474029833198,0.7891682785299806,6.1392678457879555,463.71393643031786,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.7650060561478763,7.622768386236758
325,10013270,屏東縣,霧臺鄉,0.4359664508185603,2.3613217476428585,4.7081038914690785,0.9708904109589042,6.051635907175434,424.8074074074074,4.507530555555555,0.2912175523351903,0.96225,12.388088235294118,0.752441534219852,7.484262056386768
326,66000050,臺中市,北區,0.43254926155009127,2.4395868057654817,4.257017617124576,0.6992212954515835,6.0814675536868945,437.6710293725936,4.507530555555555,0.4408456988389535,0.9624166666666666,20.27235294117647,0.8071436125565539,6.557149725858233
327,10015070,花蓮縣,光復鄉,0.4307749083477664,2.454535302427397,4.005329803119323,0.796137339055794,5.863011376899907,351.7818984547461,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8279280725403361,6.132573823176851
328,10017040,基隆市,仁愛區,0.42922959788718884,2.4588002801750366,3.81094788893115,0.8514190317195326,6.043229648644359,421.2513340915056,5.183663194444444,0.3986678083679256,0.9615,13.933676470588235,0.8220412765824622,6.323519508973394
329,10004120,新竹縣,尖石鄉,0.4266383097827,2.4622940388099663,3.8999777545063616,0.7655737704918033,5.8734835064830495,355.48516075845015,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8278170304279554,6.202602050148327
330,10005160,苗栗縣,三灣鄉,0.42106204150363463,2.418599096469115,4.257017617124576,0.8323624595469256,5.878602592243617,357.309585492228,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.7986008465584948,6.603020637420401
331,65000200,新北市,坪林區,0.42085099838494083,2.4509615605102817,3.8999777545063616,0.814974182444062,5.91641203675339,371.0779085872576,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.8037853861288137,6.76226057619472
332,63000010,臺北市,松山區,0.4166822317784223,2.447021577396024,3.81094788893115,0.7764311653036521,6.452809582074205,634.4824213700991,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7650705631657189,8.010819258750807
333,10015110,花蓮縣,秀林鄉,0.40867255738246777,2.446917625256178,3.8999777545063616,0.7559550561797753,5.894413213442145,363.0037676609105,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.8274211848120818,6.080056001540828
334,9020060,金門縣,烏坵鄉,0.4058549614560651,2.3984335381715116,4.215679778875802,0.8333333333333334,6.383280010656906,591.8658536585366,5.183663194444444,0.3768463577831082,0.9871818181818182,20.1215,0.7771997536471418,7.052589311205805
335,65000020,新北市,三重區,0.40531057589655145,2.4507180101164017,3.81094788893115,0.7303664747637735,6.0166013117626065,410.1821427928981,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.791102876413657,7.148631141293527
336,68000130,桃園市,復興區,0.4045298999437,2.4364409191794523,3.8999777545063616,0.8081420528367259,5.9481765467812435,383.0542203985932,5.183663194444444,0.4425021428422102,0.9614166666666666,19.24,0.8203191030408096,6.171491078864024
337,64000360,高雄市,茂林區,0.40126575436713235,2.3290072092723175,4.7081038914690785,0.8936781609195402,6.159858545651282,473.3611111111111,4.507530555555555,0.4110105763478114,0.9624166666666666,18.314852941176472,0.7456356308946276,7.360508076561395
338,63000050,臺北市,中正區,0.39769940292216716,2.4347496754188698,3.81094788893115,0.7188725098894861,6.500070070531582,665.1882415050874,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7781470042180959,7.405675109167449
339,10010180,嘉義縣,阿里山鄉,0.3875818372537703,2.371970457416818,4.463474029833198,0.7596958174904943,5.915974313205328,370.9155145929339,4.507530555555555,0.2523916600580222,0.9624166666666666,11.539558823529411,0.7707991161396621,6.982785926044602
340,10004110,新竹縣,峨眉鄉,0.3793212257977816,2.410798296690667,3.8999777545063616,0.8294689603590127,5.954888765638892,385.63401253918494,5.183663194444444,0.5074878889974282,0.9626666666666668,18.69191176470588,0.8073715514263483,6.28621134606021
341,63000060,臺北市,大同區,0.3785038636721672,2.4299471135452366,3.81094788893115,0.6689723320158103,6.187557765977995,486.6561255534394,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.772584251937451,7.5439170731562655
342,65000260,新北市,貢寮區,0.3773174843036083,2.4210984449504007,3.81094788893115,0.7955570982297814,5.817634260690996,336.1758078231293,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.7953613574953852,6.721612579565926
343,65000040,新北市,永和區,0.3742556115674113,2.4136344114004453,3.81094788893115,0.7710091909885141,6.24967357493637,517.8437598940794,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.7788587431829251,7.15749634086267
344,63000030,臺北市,大安區,0.3741091129048655,2.4117883761091727,3.81094788893115,0.7212469187759274,6.547030097181674,697.170567302442,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7580934568154062,7.858581184239768
345,10015020,花蓮縣,鳳林鎮,0.37378897464623445,2.4016635757960443,4.005329803119323,0.8059450364554123,5.911041556394761,369.0903837263061,5.183663194444444,0.3207566180830327,0.9634166666666668,15.433088235294118,0.819736099981968,5.888138780045009
346,63000100,臺北市,內湖區,0.37101015993895387,2.404466319397295,3.81094788893115,0.7930804920265883,6.394239963812775,598.3883535453976,5.183663194444444,0.5996187012817442,0.9619166666666666,60.52205882352941,0.7603854808478506,7.689953468661541
347,10008130,南投縣,仁愛鄉,0.36796534740900255,2.399213528551788,3.8999777545063616,0.8381152934982891,5.9544733082111,385.473831300813,4.507530555555555,0.3079490291262136,0.9623333333333334,14.466470588235294,0.8164768902516992,5.948288215977575
348,10014150,臺東縣,達仁鄉,0.367693779649944,2.30866169889176,4.7081038914690785,0.7701778385772914,6.042877517698889,421.1030245746692,4.785447916666667,0.2669198291153471,0.9633333333333332,13.316176470588236,0.7494423910835347,7.0085193082263455
349,65000240,新北市,平溪區,0.36708619794078207,2.414589056275162,3.81094788893115,0.7726523887973641,5.817029054786427,335.97241379310344,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.7923605486794179,6.747237218852906
350,10005110,苗栗縣,南庄鄉,0.3641892112515235,2.4022479509156667,3.8999777545063616,0.7982149786573535,5.883500931222956,359.06410256410254,5.028629861111111,0.340487077045069,0.9625,14.226617647058823,0.8135163585468692,6.0492346304975335
351,65000250,新北市,雙溪區,0.36344463495680185,2.399604762592959,3.8999777545063616,0.8130653266331658,5.882997890934172,358.8835242771413,5.183663194444444,0.468962841068584,0.9620833333333332,31.858088235294115,0.799167887601022,6.408508295404748
