TOWNCODE,COUNTYNAME,TOWNNAME,地面型_1瓩以上_加成後FIT（元/度）,屋頂型_100瓩以上不及500瓩_加成後FIT（元/度）,屋頂型_10瓩以上不及20瓩_加成後FIT（元/度）,屋頂型_1瓩以上不及10瓩_加成後FIT（元/度）,屋頂型_20瓩以上不及50瓩_加成後FIT（元/度）,屋頂型_500瓩以上_加成後FIT（元/度）,屋頂型_50瓩以上不及100瓩_加成後FIT（元/度）,水面型_1瓩以上_加成後FIT（元/度）
10014070,臺東縣,東河鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014080,臺東縣,長濱鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014090,臺東縣,太麻里鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014100,臺東縣,大武鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014110,臺東縣,綠島鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014120,臺東縣,海端鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014130,臺東縣,延平鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014140,臺東縣,金峰鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014150,臺東縣,達仁鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10014160,臺東縣,蘭嶼鄉,4.057655555555555,4.242916666666667,6.000911111111112,6.075783333333334,4.663377777777778,4.174333333333333,4.592605555555555,4.476
10015010,花蓮縣,花蓮市,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015020,花蓮縣,鳳林鎮,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015030,花蓮縣,玉里鎮,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015040,花蓮縣,新城鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015050,花蓮縣,吉安鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015060,花蓮縣,壽豐鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015070,花蓮縣,光復鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015080,花蓮縣,豐濱鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015090,花蓮縣,瑞穗鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015100,花蓮縣,富里鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015110,花蓮縣,秀林鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015120,花蓮縣,萬榮鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10015130,花蓮縣,卓溪鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10016010,澎湖縣,馬公市,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10016020,澎湖縣,湖西鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10016030,澎湖縣,白沙鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10016040,澎湖縣,西嶼鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10016050,澎湖縣,望安鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10016060,澎湖縣,七美鄉,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10017010,基隆市,中正區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10017020,基隆市,七堵區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10017030,基隆市,暖暖區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10017040,基隆市,仁愛區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10017050,基隆市,中山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10017060,基隆市,安樂區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10017070,基隆市,信義區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10018010,新竹市,東區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10018020,新竹市,北區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10018030,新竹市,香山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
10020010,嘉義市,東區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
10020020,嘉義市,西區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
63000010,臺北市,松山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000020,臺北市,信義區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000030,臺北市,大安區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000040,臺北市,中山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000050,臺北市,中正區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000060,臺北市,大同區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000070,臺北市,萬華區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000080,臺北市,文山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000090,臺北市,南港區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000100,臺北市,內湖區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000110,臺北市,士林區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
63000120,臺北市,北投區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
64000010,高雄市,鹽埕區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000020,高雄市,鼓山區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000030,高雄市,左營區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000040,高雄市,楠梓區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000050,高雄市,三民區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000060,高雄市,新興區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000070,高雄市,前金區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000080,高雄市,苓雅區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000090,高雄市,前鎮區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000100,高雄市,旗津區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000110,高雄市,小港區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000120,高雄市,鳳山區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000130,高雄市,林園區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000140,高雄市,大寮區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000150,高雄市,大樹區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000160,高雄市,大社區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000170,高雄市,仁武區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000180,高雄市,鳥松區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000190,高雄市,岡山區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000200,高雄市,橋頭區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000210,高雄市,燕巢區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000220,高雄市,田寮區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000230,高雄市,阿蓮區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000240,高雄市,路竹區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000250,高雄市,湖內區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000260,高雄市,茄萣區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000270,高雄市,永安區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000280,高雄市,彌陀區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000290,高雄市,梓官區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000300,高雄市,旗山區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000310,高雄市,美濃區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000320,高雄市,六龜區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000330,高雄市,甲仙區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000340,高雄市,杉林區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000350,高雄市,內門區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000360,高雄市,茂林區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000370,高雄市,桃源區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
64000380,高雄市,那瑪夏區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
65000010,新北市,板橋區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000020,新北市,三重區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000030,新北市,中和區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000040,新北市,永和區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000050,新北市,新莊區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000060,新北市,新店區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000070,新北市,樹林區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000080,新北市,鶯歌區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000090,新北市,三峽區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000100,新北市,淡水區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000110,新北市,汐止區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000120,新北市,瑞芳區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000130,新北市,土城區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000140,新北市,蘆洲區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000150,新北市,五股區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000160,新北市,泰山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000170,新北市,林口區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000180,新北市,深坑區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000190,新北市,石碇區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000200,新北市,坪林區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000210,新北市,三芝區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000220,新北市,石門區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000230,新北市,八里區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000240,新北市,平溪區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000250,新北市,雙溪區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000260,新北市,貢寮區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000270,新北市,金山區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000280,新北市,萬里區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
65000290,新北市,烏來區,4.397411111111111,4.5981,6.497683333333333,6.577427777777777,5.050472222222222,4.522788888888889,4.975094444444444,4.850327777777778
66000010,臺中市,中區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000020,臺中市,東區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000030,臺中市,南區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000040,臺中市,西區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000050,臺中市,北區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000060,臺中市,西屯區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000070,臺中市,南屯區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000080,臺中市,北屯區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000090,臺中市,豐原區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000100,臺中市,東勢區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000110,臺中市,大甲區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000120,臺中市,清水區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000130,臺中市,沙鹿區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000140,臺中市,梧棲區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000150,臺中市,后里區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000160,臺中市,神岡區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000170,臺中市,潭子區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000180,臺中市,大雅區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000190,臺中市,新社區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000200,臺中市,石岡區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000210,臺中市,外埔區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000220,臺中市,大安區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000230,臺中市,烏日區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000240,臺中市,大肚區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000250,臺中市,龍井區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000260,臺中市,霧峰區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000270,臺中市,太平區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000280,臺中市,大里區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
66000290,臺中市,和平區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000010,臺南市,新營區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000020,臺南市,鹽水區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000030,臺南市,白河區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000040,臺南市,柳營區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000050,臺南市,後壁區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000060,臺南市,東山區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000070,臺南市,麻豆區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000080,臺南市,下營區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000090,臺南市,六甲區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000100,臺南市,官田區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000110,臺南市,大內區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000120,臺南市,佳里區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000130,臺南市,學甲區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000140,臺南市,西港區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000150,臺南市,七股區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000160,臺南市,將軍區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000170,臺南市,北門區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000180,臺南市,新化區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000190,臺南市,善化區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000200,臺南市,新市區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000210,臺南市,安定區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000220,臺南市,山上區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000230,臺南市,玉井區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000240,臺南市,楠西區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000250,臺南市,南化區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000260,臺南市,左鎮區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000270,臺南市,仁德區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000280,臺南市,歸仁區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000290,臺南市,關廟區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000300,臺南市,龍崎區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
67000310,臺南市,永康區,3.823833333333333,3.998338888888889,5.650155555555555,5.7195,4.3917111111111105,3.932866666666667,4.3261666666666665,4.217672222222222
